MN,HEAT_WGT,-1.61E-05
MN,O_CONT,-5.98E-05
MN,SCRAP_96052200,6.45E-06
MN,FIRSTCATCHCARBONC,0.01769947
MN,L1602010074,-1.28E-05
MN,L12020301,0.000131452
MN,SPRAYGUNSEQ,1.91E-05
MN,L96020400,1.26E-07
MN,SCRAPWGT,2.17E-06
MN,L96040200,-5.62E-06
MN,FURNACESEQ,9.66E-06
MN,LEQHEIGH,-0.000124557
MN,L12010302,-4.08E-06
MN,SCRAP_96053101,6.50E-07
MN,L12010601,5.79E-05
MN,N2CONSUME,-9.11E-06
MN,CARBONTEMPERATURE,1.87E-05
MN,MIRON_P,-0.224431117
MN,SCRAP_16020101,1.71E-06
MN,SUBLANCE_INDEPTH,-0.000312785
MN,SUBLANCE_AGE,4.05E-05
MN,SCRAPWGT_COUNT,-4.61E-06
MN,PERIOD,4.25E-07
MN,MIRON_WGT,6.50E-08
MN,TIMEOFOXYGEN,0.000110864
MN,MIRON_TEMP,1.10E-05
MN,BEFARTEMP,3.12E-06
MN,COLDPIGWGT,3.24E-06
MN,MIRON_MN,0.155549348
MN,FIRSTCATCHOXYGENCONSUME,-2.32E-05
LDG_TOTAL_SLAB_WGT,FURNACESEQ,0.346271604
LDG_TOTAL_SLAB_WGT,MIRON_C,1910.973934
LDG_TOTAL_SLAB_WGT,SCRAP_96053101,-0.19570591
LDG_TOTAL_SLAB_WGT,L96053601,-0.008196283
LDG_TOTAL_SLAB_WGT,SCRAP_NUM,172.6282846
LDG_TOTAL_SLAB_WGT,L96040200,-0.025764787
LDG_TOTAL_SLAB_WGT,L96040100,-0.020775844
LDG_TOTAL_SLAB_WGT,SCRAP_16010101,0.016845455
LDG_TOTAL_SLAB_WGT,L12010601,-0.295186959
LDG_TOTAL_SLAB_WGT,SCRAP_96052200,0.081871777
LDG_TOTAL_SLAB_WGT,MIRON_SI,-1344.275905
LDG_TOTAL_SLAB_WGT,LEQHEIGH,-0.884340287
LDG_TOTAL_SLAB_WGT,O_CONT,0.371301652
LDG_TOTAL_SLAB_WGT,SCRAPWGT,0.048686914
LDG_TOTAL_SLAB_WGT,FIRSTCATCHCARBONP,468.0906581
LDG_TOTAL_SLAB_WGT,N2CONSUME,0.253072265
LDG_TOTAL_SLAB_WGT,FIRSTCATCHOXYGENCONSUME,-0.027368211
LDG_TOTAL_SLAB_WGT,L96020400,0.003100384
LDG_TOTAL_SLAB_WGT,FIRSTCATCHCARBONC,-314.8973391
LDG_TOTAL_SLAB_WGT,MIRON_MN,603.7739838
LDG_TOTAL_SLAB_WGT,SPRAYGUNSEQ,0.024618586
LDG_TOTAL_SLAB_WGT,HEAT_WGT,0.572817181
LDG_TOTAL_SLAB_WGT,L12010302,0.132698638
LDG_TOTAL_SLAB_WGT,SCRAP_16030101,-0.060762938
LDG_TOTAL_SLAB_WGT,SUBLANCE_INDEPTH,-6.52890578
LDG_TOTAL_SLAB_WGT,SCRAPWGT_COUNT,-0.137056696
LDG_TOTAL_SLAB_WGT,MIRON_P,-370.8572914
LDG_TOTAL_SLAB_WGT,LADLESTATUS,179.3399766
LDG_TOTAL_SLAB_WGT,L12020301,-0.376243182
LDG_STEELWGT_COUNT,FURNACESEQ,-0.236686809
LDG_STEELWGT_COUNT,MIRON_C,440.6032255
LDG_STEELWGT_COUNT,SCRAP_96053101,-0.192247289
LDG_STEELWGT_COUNT,L96040200,-0.005547554
LDG_STEELWGT_COUNT,SCRAP_NUM,241.6860734
LDG_STEELWGT_COUNT,L96053601,-0.100679569
LDG_STEELWGT_COUNT,SCRAPWGT,0.038252069
LDG_STEELWGT_COUNT,L96040100,-0.017078677
LDG_STEELWGT_COUNT,SCRAP_16010101,0.101591369
LDG_STEELWGT_COUNT,SCRAP_96052200,0.094402243
LDG_STEELWGT_COUNT,MIRON_MN,628.488857
LDG_STEELWGT_COUNT,L12010601,-0.350865279
LDG_STEELWGT_COUNT,MIRON_SI,-953.4668373
LDG_STEELWGT_COUNT,LEQHEIGH,-0.022297369
LDG_STEELWGT_COUNT,L96020400,0.011080233
LDG_STEELWGT_COUNT,N2CONSUME,0.346733788
LDG_STEELWGT_COUNT,O_CONT,-0.075292766
LDG_STEELWGT_COUNT,COLDPIGWGT,0.803167118
LDG_STEELWGT_COUNT,MIRON_P,-832.0476029
LDG_STEELWGT_COUNT,L12010302,0.116135046
LDG_STEELWGT_COUNT,FIRSTCATCHOXYGENCONSUME,-0.070525016
LDG_STEELWGT_COUNT,FIRSTCATCHCARBONP,257.1776832
